都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
282065,2871000119,兵庫県,芦屋市,特別養護老人ホームエルホーム芦屋,トクベツヨウゴロウジンホームエルホームアシヤ,介護老人福祉施設,芦屋市浜町１２番３号,,34.725960800000000,135.316686099999970,0797-35-8341,0797-35-8351,1140005002431,社会福祉法人かんでん福祉事業団,2871000119,,,0,http://care-net.biz/28/ellehome/,,,,
282065,2871000812,兵庫県,芦屋市,介護老人福祉施設　愛しや,カイゴロウジンフクシシセツ　アシヤ,介護老人福祉施設,兵庫県芦屋市浜風町31-3,,34.718122700000000,135.321221800000000,0797-23-7300,0797-23-7301,,社会福祉法人　明倫福祉会,2871000812,,,0,http://meirinfukushi.or.jp/ashiya/,,,,
282073,2873300186,兵庫県,伊丹市,特別養護老人ホームあそか苑,トクベツヨウゴロウジンホームアソカエン,介護老人福祉施設,兵庫県伊丹市中野西１丁目18番地,,34.789088900000000,135.388845599999970,072-785-0109,072-785-0124,,社会福祉法人　明照会,2873300186,,,50,http://www.asokaen.or.jp,,,,
282073,2873300194,兵庫県,伊丹市,特別養護老人ホーム伸幸苑,トクベツヨウゴロウジンホームシンコウエン,介護老人福祉施設,伊丹市寺本６丁目１５０番地,,34.780764900000010,135.387137700000040,072-778-6765,072-778-6737,7140005018083,社会福祉法人　翠松会,2873300194,,,0,http://www.shinkoen.jp,,,,
282073,2873300202,兵庫県,伊丹市,特別養護老人ホーム　協同の苑ケイ・メゾンときめき,トクベツヨウゴロウジンホーム　キョウドウノソノケイ・メゾントキメキ,介護老人福祉施設,伊丹市森本１丁目８－１９,,34.778937600000000,135.429252799999970,072-777-0771,072-777-1067,2140005002331,社会福祉法人　協同の苑,2873300202,,,94,http://www.kyodo-no-sono.or.jp/,,,,
282073,2873300756,兵庫県,伊丹市,オアシス千歳　特別養護老人ホーム,オアシスチトセ　トクベツヨウゴロウジンホーム,介護老人福祉施設,伊丹市中央４丁目５番６号,,34.778284600000000,135.415831799999980,072-771-1500,072-771-3200,9140005018429,社会福祉法人ジェイエイ兵庫六甲福祉会,2873300756,,,0,http://ja-oasis.com/,,,,
282031,2872000258,兵庫県,明石市,特別養護老人ホーム　清華苑,トクベツヨウゴロウジンホーム　セイカエン,介護老人福祉施設,兵庫県明石市大久保町大窪３１０４－１,,34.709244500000004,134.947665400000000,078-934-0800,078-934-0830,3140005005820,社会福祉法人三幸福祉会,2872000258,,,100,http://www.seikaen.jp,,,,
282031,2872000266,兵庫県,明石市,特別養護老人ホ-ム恵泉,トクベツヨウゴロウジンホ-ムケイセン,介護老人福祉施設,明石市大久保町大窪3101-2,,34.709775000000000,134.947276600000000,078-936-8160,078-936-8142,,社会福祉法人　明石恵泉福祉会,2872000266,,,80,http://www.akashi-keisen.com,,,,
282031,2872000274,兵庫県,明石市,特別養護老人ホーム　ウェルフェア・グランデ明石,トクベツヨウゴロウジンホームウェルフェア・グランデアカシ,介護老人福祉施設,明石市北王子町13-41,,34.658177500000000,134.982885400000000,078-929-2630,078-929-2631,9140005005823,社会福祉法人山輝会,2872000274,,,50,https://wga.or.jp,,,,
282031,2872000456,兵庫県,明石市,恵泉第２特別養護老人ホーム,ケイセンダイニトクベツヨウゴロウジンホーム,介護老人福祉施設,明石市大久保町大窪２８１３,,34.711288700000000,134.947104399999940,078-938-6933,078-938-1377,,社会福祉法人明石恵泉福祉会,2872000456,,,80,http://www.akashi-keisen.com,,,,
282031,2872001058,兵庫県,明石市,明石特別養護老人ホームラガール,アカシトクベツヨウゴロウジンホームラガール,介護老人福祉施設,明石市林崎町3-542-37,,34.649972400000000,134.964025799999940,078-923-9230,078-923-9202,,社会福祉法人　弘道福祉会,2872001058,,,0,http://www.koudoukai.or.jp/akashi/,,,,
282031,2872001348,兵庫県,明石市,プライム江井ヶ島,プライムエイガシマ,介護老人福祉施設,兵庫県明石市大久保町江井島1693-2,,34.680566100000000,134.922370600000020,078-937-1255,078-936-5255,9140005005823,山輝会,2872001348,,,0,http://www.primeeigashima.com/,,,,
282031,2872002189,兵庫県,明石市,恵泉第３特別養護老人ホーム,ケイセンダイサントクベツヨウゴロウジンホーム,介護老人福祉施設,兵庫県明石市大久保町大窪２８２０,,34.710338800000000,134.946629400000000,078-934-9111,078-934-9119,,社会福祉法人　明石恵泉福祉会,2872002189,,,80,http://www.akashi-keisen.com/,,,,
282031,2872002296,兵庫県,明石市,特別養護老人ホーム　うおずみ,トクベツヨウゴロウジンホーム　ウオズミ,介護老人福祉施設,明石市魚住町金ヶ崎１６０９－９,,34.702883900000000,134.922598300000000,078-948-3020,078-348-3021,,社会福祉法人　誠和会,2872002296,,,0,http://www.seijinkai.or.jp/uozumi/index.html,,,,
282031,2872002957,兵庫県,明石市,スプリングテラス明舞,スプリングテラスメイマイ,介護老人福祉施設,明石市松が丘４－１－４３,,34.652012300000000,135.025226200000020,078-911-5151,078-911-5158,,社会福祉法人　明和会,2872002957,,,0,http://www.springterrace.jp/,,,,
282031,2872003013,兵庫県,明石市,特別養護老人ホーム　松が丘すみれ園,トクベツヨウゴロウジンホーム　マツガオカスミレエン,介護老人福祉施設,明石市松が丘北町1074-1,,34.661014100000000,135.027192700000000,078-915-0027,078-915-0028,7140005006468,社会福祉法人　すみれ福祉会,2872003013,,,0,http://www.sumire.or.jp/,,,,
282031,2872003351,兵庫県,明石市,明石二見特別養護老人ホームラガール,アカシフタミトクベツヨウゴロウジンホームラガール,介護老人福祉施設,明石市二見町西二見685-8,,34.702714500000000,134.880646500000000,078-942-9420,078-942-9421,4120005014153,社会福祉法人弘道福祉会,2872003351,,,0,http://www.koudoukai.or.jp/akashifutami/,,,,
282031,2872003864,兵庫県,明石市,特別養護老人ホームウェルフェア・グランデ明石,トクベツヨウゴロウジンホームウェルフェアグランデアカシ,介護老人福祉施設,兵庫県明石市北王子町13-41,,34.657871900000000,134.982963199999970,078-929-2630,078-929-2631,,社会福祉法人山輝会,2872003864,,,60,http://www.wga.or.jp/,,,,
282031,2872003898,兵庫県,明石市,特別養護老人ホーム彩葉,トクベツヨウゴロウジンホームイロハ,介護老人福祉施設,兵庫県明石市大久保町大窪２６０３－２０５,,34.704786500000000,134.945643400000000,078-934-5058,078-934-5059,,社会福祉法人　友愛の里,2872003898,,,0,http://www.yu-ai.or.jp,,,,
282049,2870900210,兵庫県,西宮市,社会福祉法人慈仁会　特別養護老人ホーム山口苑,シャカイフクシホウジンジニンカイ　トクベツヨウゴロウジンホームヤマグチエン,介護老人福祉施設,兵庫県西宮市山口町下山口1203-1,,34.832731699999990,135.255585900000030,078-903-5591,078-903-5511,,社会福祉法人　慈仁会,2870900210,,,0,http://care-net.biz/28/jininkai/,,,,
282049,2870900335,兵庫県,西宮市,特別養護老人ホーム甲寿園,トクベツヨウゴロウジンホーム　コウジュエン,介護老人福祉施設,西宮市甲山町53番地,,34.775795100000000,135.323231500000020,0798-71-8236,0798-73-7303,9140005015830,社会福祉法人　甲山福祉センター,2870900335,,,168,http://kojyuen.jp,,,,
282049,2870900343,兵庫県,西宮市,ななくさ白寿荘,ナナクサハクジュソウ,介護老人福祉施設,兵庫県西宮市山口町下山口１６５０番地２６,,34.833459400000000,135.264793599999960,078-903-1665,078-903-1683,1140005015838,社会福祉法人　阪神福祉事業団,2870900343,,,0,http://www.nanakusa.or.jp/sisetu/hakuju.html,,,,
282049,2870900350,兵庫県,西宮市,特別養護老人ホーム　武庫アルテンハイム,トクベツヨウゴロウジンホーム　ムコアルテンハイム,介護老人福祉施設,兵庫県西宮市田近野町7番32号,,34.777512000000000,135.372139200000000,0798-52-6665,0798-51-5515,,社会福祉法人　尼崎武庫川園,2870900350,,,0,https://amagasakimukogawaen.or.jp/facility/06.php,,,,
282049,2870900368,兵庫県,西宮市,社会福祉法人　聖徳園,シャカイフクシホウジン　ショウトクエン,介護老人福祉施設,西宮市段上町6丁目24番１号,,34.773331899999995,135.368789600000000,0798-54-8885,0798-54-8870,7120005012749,社会福祉法人　聖徳園,2870900368,,,57,http://www.shotokuen.or.jp,,,,
282049,2870900376,兵庫県,西宮市,特別養護老人ホーム西宮恵泉,トクベツヨウゴロウジンホームニシノミヤケイセン,介護老人福祉施設,西宮市西宮浜３－７－７,,34.717503400000000,135.329090599999970,0798-32-6060,0798-32-6061,,社会福祉法人明石恵泉福祉会,2870900376,,,100,http://www.akashi-keisen.com,,,,
282049,2870900384,兵庫県,西宮市,にしのみや苑,ニシノミヤエン,介護老人福祉施設,兵庫県西宮市甲山町５３番地,,34.775795100000000,135.323231500000020,0798-71-9210,0798-71-9221,9140005015830,社会福祉法人甲山福祉センター,2870900384,,,67,http://www.nishinomiyaen.jp/,,,,
282049,2870902034,兵庫県,西宮市,特別養護老人ホーム　ウエルライフ西宮,トクベツヨウゴロウジンホーム　ウエルライフニシノミヤ,介護老人福祉施設,兵庫県西宮市西宮浜４丁目１５番３号,,34.712220500000000,135.332348700000000,0798-32-1115,0798-32-0115,8140005016284,社会福祉法人ウエルライフ,2870902034,,,,http://www.wellife.or.jp,,,,
282049,2870902885,兵庫県,西宮市,特別養護老人ホーム　メヌエット,トクベツヨウゴロウジンホーム　メヌエット,介護老人福祉施設,兵庫県西宮市浜脇町4-28,,34.731874600000000,135.337606400000030,0798-32-0600,0798-32-6050,,社会福祉法人　兼誠福祉会,2870902885,,,100,http://www.kensei-fukushikai-minuet.jp/,,,,
282049,2870903230,兵庫県,西宮市,特別養護老人ホームセントポーリア愛の郷,トクベツヨウゴロウジンホームセントポーリアアイノサト,介護老人福祉施設,西宮市山口町上山口池ノ谷１５８４－１,,34.817770509650030,135.236881834162910,078-907-1165,078-907-1166,,社会福祉法人緑峯会,2870903230,,,110,http://www.ryokuhokai.com/,,,,
282049,2870903669,兵庫県,西宮市,特別養護老人ホーム　メヌエット東館,トクベツヨウゴロウジンホーム　メヌエットヒガシカン,介護老人福祉施設,浜脇町　4番33号,,34.731696800000000,135.338109199999960,0798-38-2218,0798-38-2698,,社会福祉法人　兼誠福祉会,2870903669,,,70,http://www.kensei-fukushikai-minuet.jp/east/,,,,
282049,2870906704,兵庫県,西宮市,第２シルバーコースト甲子園,ダイニシルバーコーストコウシエン,介護老人福祉施設,兵庫県西宮市枝川町17-55第2シルバーコースト甲子園,第2シルバーコースト甲子園,34.711790200000000,135.358649799999970,0798-43-0801,0798-43-9155,,社会福祉法人　円勝会,2870906704,,,0,http://www.ensyokai.com,,,,
282049,2870905136,兵庫県,西宮市,特別養護老人ホームアリス甲子園,トクベツヨウゴロウジンホームアリスコウシエン,介護老人福祉施設,兵庫県西宮市枝川町8-68,,34.708232300000000,135.364471699999970,0798-48-0770,0798-48-0773,1120905004207,社会福祉法人　豊中ファミリー,2870905136,,,0,http://www.toyonakafamily.jp/Koshien/,,,,
282049,2870907025,兵庫県,西宮市,ローズガーデン甲子園,ローズガーデンコウシエン,介護老人福祉施設,兵庫県西宮市甲子園九番町10-50,,34.713468000000000,135.364304899999980,0798-81-5037,0798-81-5031,6120105006932,社会福祉法人　豊中福祉会,2870907025,,,75,http://rg-koshien.toyonaka-fukushikai.com/,,,,
282049,2870901853,兵庫県,西宮市,特別養護老人ホーム　幸泉サンズ,トクベツヨウゴロウジンホーム　コウセンサンズ,介護老人福祉施設,兵庫県西宮市山口町下山口1585-111,,34.825220556731720,135.252982553689580,078-904-1078,078-904-1975,7140005016293,社会福祉法人真心幸泉会,2870901853,,,0,http://www.kosen.org,,,,
282138,2871800047,兵庫県,西脇市,特別養護老人ホームみぎわ園,トクベツヨウゴロウジンホームミギワエン,介護老人福祉施設,兵庫県西脇市八坂町213-1,,34.966087800000000,134.945530400000050,0795-22-1358,0795-22-3749,,社会福祉法人みぎわ会,2871800047,,,0,http://www.migiwa.or.jp/,,,,
282138,2871800054,兵庫県,西脇市,特別養護老人ホーム　楽寿園,トクベツヨウゴロウジンホーム　ラクジュエン,介護老人福祉施設,兵庫県　西脇市　前島町　２６０－１,,35.024171500000000,134.962438900000050,0795-23-7700,0795-23-7300,3140005016900,社会福祉法人　日野の郷,2871800054,,,0,http://www.rakujuen.jp/,,,,
282138,2871800377,兵庫県,西脇市,特別養護老人ホーム　オンベリーコ,トクベツヨウゴロウジンホーム　オンベリーコ,介護老人福祉施設,兵庫県西脇市上比延町1422番地14,,35.003625100000015,135.016014600000060,0795-25-0050,0795-25-0070,9140005017208,社会福祉法人正峰会,2871800377,,,,http://www.seihoukai.com/onbelico/,,,,
282138,2871800609,兵庫県,西脇市,特別養護老人ホーム　楽寿園（ユニット型）,トクベツヨウゴロウジンホーム　ラクジュエン（ユニットガタ）,介護老人福祉施設,兵庫県西脇市前島町２６０－１,,35.024171500000000,134.962438900000050,0795-23-7700,0795-23-7300,3140005016900,社会福祉法人　日野の郷,2871800609,,,0,http://www.rakujuen.jp/,,,,
282138,2871800666,兵庫県,西脇市,特別養護老人ホーム　コモエスタにしわき,トクベツヨウゴロウジンホーム　コモエスタニシワキ,介護老人福祉施設,兵庫県西脇市蒲江551-1,,35.010667800000000,134.987586700000060,0795-23-6551,0795-23-6555,9140005017208,社会福祉法人正峰会,2871800666,,,,https://www.seihoukai-grp.com/comoestanishiwaki,,,,
282138,2872700147,兵庫県,西脇市,特別養護老人ホーム向陽苑,トクベツヨウゴロウジンホームコウヨウエン,介護老人福祉施設,兵庫県西脇市黒田庄町黒田字北山783,,35.051096152143174,135.012230807917800,0795-28-3293,0795-28-3291,,社会福祉法人　向陽福祉会,2872700147,,,,http://koyo-en.jp,,,,
282103,2872200205,兵庫県,加古川市,特別養護老人ホームこすもす園,トクベツヨウゴロウジンホームコスモスエン,介護老人福祉施設,加古川市神野町神野１３６－８,,34.772682200000000,134.886281100000020,079-438-7770,079-438-7686,,社会福祉法人のじぎく福祉会,2872200205,,,0,http://nojigiku.or.jp,,,,
